drug_name,side_effect,gender_specific,severity,age_group,frequency_in_females,category,risk_level,requires_monitoring,safer_alternative,pregnancy_risk,breastfeeding_risk
Insulin,weight_gain,General,Moderate,46-60,Common,Diabetes,Higher,Yes,Consult physician for alternatives,Unknown,Low
Insulin,injection_site_reactions,General,Moderate,46-60,Common,Diabetes,Higher,No,Consult physician for alternatives,Low,High
Insulin,menstrual_cycle_effects,Female_Specific,Moderate,46-60,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Insulin,pregnancy_considerations,Female_Specific,Moderate,46-60,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Insulin,hypoglycemia,General,Severe,46-60,Common,Diabetes,Higher,No,Consult physician for alternatives,Low,High
Insulin,weight_gain,General,Severe,46-60,Rare,Diabetes,Higher,Yes,Consult physician for alternatives,High,High
Insulin,injection_site_reactions,General,Severe,46-60,Common,Diabetes,Higher,No,Consult physician for alternatives,High,Low
Insulin,menstrual_cycle_effects,Female_Specific,Severe,46-60,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Insulin,pregnancy_considerations,Female_Specific,Severe,46-60,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,High,Medium
Insulin,hypoglycemia,General,Mild,60+,Rare,Diabetes,Higher,No,Consult physician for alternatives,Unknown,Medium
Insulin,weight_gain,General,Mild,60+,Rare,Diabetes,Higher,No,Consult physician for alternatives,Low,Medium
Insulin,injection_site_reactions,General,Mild,60+,Rare,Diabetes,Higher,Yes,Consult physician for alternatives,High,Low
Insulin,menstrual_cycle_effects,Female_Specific,Mild,60+,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Insulin,pregnancy_considerations,Female_Specific,Mild,60+,Common,Diabetes,Higher,Yes,Consult physician for alternatives,High,High
Insulin,hypoglycemia,General,Moderate,60+,Frequent,Diabetes,Higher,No,Consult physician for alternatives,Low,Medium
Insulin,weight_gain,General,Moderate,60+,Rare,Diabetes,Higher,Yes,Consult physician for alternatives,Unknown,High
Insulin,injection_site_reactions,General,Moderate,60+,Rare,Diabetes,Higher,Yes,Consult physician for alternatives,Low,Low
Insulin,menstrual_cycle_effects,Female_Specific,Moderate,60+,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,High
Insulin,pregnancy_considerations,Female_Specific,Moderate,60+,Common,Diabetes,Higher,Yes,Consult physician for alternatives,High,High
Insulin,hypoglycemia,General,Severe,60+,Rare,Diabetes,Higher,No,Consult physician for alternatives,Medium,Low
Insulin,weight_gain,General,Severe,60+,Frequent,Diabetes,Higher,No,Consult physician for alternatives,Medium,Medium
Insulin,injection_site_reactions,General,Severe,60+,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Unknown,Low
Insulin,menstrual_cycle_effects,Female_Specific,Severe,60+,Common,Diabetes,Higher,Yes,Consult physician for alternatives,High,High
Insulin,pregnancy_considerations,Female_Specific,Severe,60+,Frequent,Diabetes,Higher,Yes,Consult physician for alternatives,Medium,Medium
Warfarin,bleeding_risk,General,Mild,18-30,Rare,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,Low
Warfarin,bruising,General,Mild,18-30,Rare,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,Low
Warfarin,hair_loss,General,Mild,18-30,Rare,Anticoagulant,Higher,No,Consult physician for alternatives,Medium,Medium
Warfarin,menstrual_bleeding_increase,Female_Specific,Mild,18-30,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,Medium
Warfarin,pregnancy_contraindicated,Female_Specific,Mild,18-30,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,Medium
Warfarin,bleeding_risk,General,Moderate,18-30,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,Low,High
Warfarin,bruising,General,Moderate,18-30,Common,Anticoagulant,Higher,Yes,Consult physician for alternatives,Low,Unknown
Warfarin,hair_loss,General,Moderate,18-30,Rare,Anticoagulant,Higher,Yes,Consult physician for alternatives,Low,High
Warfarin,menstrual_bleeding_increase,Female_Specific,Moderate,18-30,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,High
Warfarin,pregnancy_contraindicated,Female_Specific,Moderate,18-30,Common,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,High
Warfarin,bleeding_risk,General,Severe,18-30,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,Unknown,Unknown
Warfarin,bruising,General,Severe,18-30,Frequent,Anticoagulant,Higher,No,Consult physician for alternatives,Low,Low
Warfarin,hair_loss,General,Severe,18-30,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,Unknown,Medium
Warfarin,menstrual_bleeding_increase,Female_Specific,Severe,18-30,Common,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,Medium
Warfarin,pregnancy_contraindicated,Female_Specific,Severe,18-30,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,High
Warfarin,bleeding_risk,General,Mild,31-45,Frequent,Anticoagulant,Higher,No,Consult physician for alternatives,Low,Medium
Warfarin,bruising,General,Mild,31-45,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,High
Warfarin,hair_loss,General,Mild,31-45,Rare,Anticoagulant,Higher,No,Consult physician for alternatives,Low,Unknown
Warfarin,menstrual_bleeding_increase,Female_Specific,Mild,31-45,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,Medium
Warfarin,pregnancy_contraindicated,Female_Specific,Mild,31-45,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,High
Warfarin,bleeding_risk,General,Moderate,31-45,Frequent,Anticoagulant,Higher,No,Consult physician for alternatives,Medium,High
Warfarin,bruising,General,Moderate,31-45,Common,Anticoagulant,Higher,No,Consult physician for alternatives,High,High
Warfarin,hair_loss,General,Moderate,31-45,Rare,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,Low
Warfarin,menstrual_bleeding_increase,Female_Specific,Moderate,31-45,Common,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,Medium
Warfarin,pregnancy_contraindicated,Female_Specific,Moderate,31-45,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,High
Warfarin,bleeding_risk,General,Severe,31-45,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,Unknown
Warfarin,bruising,General,Severe,31-45,Rare,Anticoagulant,Higher,No,Consult physician for alternatives,Medium,Unknown
Warfarin,hair_loss,General,Severe,31-45,Common,Anticoagulant,Higher,No,Consult physician for alternatives,Medium,High
Warfarin,menstrual_bleeding_increase,Female_Specific,Severe,31-45,Common,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,High
Warfarin,pregnancy_contraindicated,Female_Specific,Severe,31-45,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,High
Warfarin,bleeding_risk,General,Mild,46-60,Common,Anticoagulant,Higher,No,Consult physician for alternatives,Medium,Unknown
Warfarin,bruising,General,Mild,46-60,Frequent,Anticoagulant,Higher,No,Consult physician for alternatives,Unknown,Low
Warfarin,hair_loss,General,Mild,46-60,Rare,Anticoagulant,Higher,No,Consult physician for alternatives,High,Unknown
Warfarin,menstrual_bleeding_increase,Female_Specific,Mild,46-60,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,Medium
Warfarin,pregnancy_contraindicated,Female_Specific,Mild,46-60,Common,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,High
Warfarin,bleeding_risk,General,Moderate,46-60,Frequent,Anticoagulant,Higher,No,Consult physician for alternatives,Medium,High
Warfarin,bruising,General,Moderate,46-60,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,High
Warfarin,hair_loss,General,Moderate,46-60,Common,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,Unknown
Warfarin,menstrual_bleeding_increase,Female_Specific,Moderate,46-60,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,High
Warfarin,pregnancy_contraindicated,Female_Specific,Moderate,46-60,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,Medium
Warfarin,bleeding_risk,General,Severe,46-60,Frequent,Anticoagulant,Higher,No,Consult physician for alternatives,High,Unknown
Warfarin,bruising,General,Severe,46-60,Rare,Anticoagulant,Higher,No,Consult physician for alternatives,Low,Low
Warfarin,hair_loss,General,Severe,46-60,Common,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,Unknown
Warfarin,menstrual_bleeding_increase,Female_Specific,Severe,46-60,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,Medium
Warfarin,pregnancy_contraindicated,Female_Specific,Severe,46-60,Common,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,Medium
Warfarin,bleeding_risk,General,Mild,60+,Rare,Anticoagulant,Higher,No,Consult physician for alternatives,Medium,Low
Warfarin,bruising,General,Mild,60+,Rare,Anticoagulant,Higher,No,Consult physician for alternatives,Low,Medium
Warfarin,hair_loss,General,Mild,60+,Rare,Anticoagulant,Higher,No,Consult physician for alternatives,Medium,High
Warfarin,menstrual_bleeding_increase,Female_Specific,Mild,60+,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,High
Warfarin,pregnancy_contraindicated,Female_Specific,Mild,60+,Common,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,Medium
Warfarin,bleeding_risk,General,Moderate,60+,Frequent,Anticoagulant,Higher,No,Consult physician for alternatives,Medium,Unknown
Warfarin,bruising,General,Moderate,60+,Common,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,Unknown
Warfarin,hair_loss,General,Moderate,60+,Common,Anticoagulant,Higher,No,Consult physician for alternatives,Medium,Low
Warfarin,menstrual_bleeding_increase,Female_Specific,Moderate,60+,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,Medium
Warfarin,pregnancy_contraindicated,Female_Specific,Moderate,60+,Common,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,High
Warfarin,bleeding_risk,General,Severe,60+,Rare,Anticoagulant,Higher,No,Consult physician for alternatives,Low,High
Warfarin,bruising,General,Severe,60+,Rare,Anticoagulant,Higher,No,Consult physician for alternatives,High,High
Warfarin,hair_loss,General,Severe,60+,Frequent,Anticoagulant,Higher,No,Consult physician for alternatives,Unknown,Medium
Warfarin,menstrual_bleeding_increase,Female_Specific,Severe,60+,Frequent,Anticoagulant,Higher,Yes,Consult physician for alternatives,High,Medium
Warfarin,pregnancy_contraindicated,Female_Specific,Severe,60+,Common,Anticoagulant,Higher,Yes,Consult physician for alternatives,Medium,Medium
Phenytoin,drowsiness,General,Mild,18-30,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Low,Unknown
Phenytoin,dizziness,General,Mild,18-30,Rare,Anticonvulsant,Higher,No,Consult physician for alternatives,Unknown,High
Phenytoin,nausea,General,Mild,18-30,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Unknown,Medium
Phenytoin,gum_hyperplasia,Female_Specific,Mild,18-30,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,High
Phenytoin,hirsutism,Female_Specific,Mild,18-30,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Medium
Phenytoin,birth_defects_risk,Female_Specific,Mild,18-30,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,High
Phenytoin,drowsiness,General,Moderate,18-30,Rare,Anticonvulsant,Higher,No,Consult physician for alternatives,Low,Medium
Phenytoin,dizziness,General,Moderate,18-30,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Medium
Phenytoin,nausea,General,Moderate,18-30,Rare,Anticonvulsant,Higher,No,Consult physician for alternatives,Unknown,Medium
Phenytoin,gum_hyperplasia,Female_Specific,Moderate,18-30,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Medium
Phenytoin,hirsutism,Female_Specific,Moderate,18-30,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,High
Phenytoin,birth_defects_risk,Female_Specific,Moderate,18-30,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Medium
Phenytoin,drowsiness,General,Severe,18-30,Common,Anticonvulsant,Higher,No,Consult physician for alternatives,Medium,Medium
Phenytoin,dizziness,General,Severe,18-30,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Low,High
Phenytoin,nausea,General,Severe,18-30,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Low
Phenytoin,gum_hyperplasia,Female_Specific,Severe,18-30,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Medium
Phenytoin,hirsutism,Female_Specific,Severe,18-30,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Medium
Phenytoin,birth_defects_risk,Female_Specific,Severe,18-30,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,High
Phenytoin,drowsiness,General,Mild,31-45,Rare,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,High
Phenytoin,dizziness,General,Mild,31-45,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Low
Phenytoin,nausea,General,Mild,31-45,Common,Anticonvulsant,Higher,No,Consult physician for alternatives,High,High
Phenytoin,gum_hyperplasia,Female_Specific,Mild,31-45,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,High
Phenytoin,hirsutism,Female_Specific,Mild,31-45,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,High
Phenytoin,birth_defects_risk,Female_Specific,Mild,31-45,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Medium
Phenytoin,drowsiness,General,Moderate,31-45,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Low,Low
Phenytoin,dizziness,General,Moderate,31-45,Common,Anticonvulsant,Higher,No,Consult physician for alternatives,Unknown,High
Phenytoin,nausea,General,Moderate,31-45,Common,Anticonvulsant,Higher,No,Consult physician for alternatives,Unknown,Unknown
Phenytoin,gum_hyperplasia,Female_Specific,Moderate,31-45,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,High
Phenytoin,hirsutism,Female_Specific,Moderate,31-45,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,Medium
Phenytoin,birth_defects_risk,Female_Specific,Moderate,31-45,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,Medium
Phenytoin,drowsiness,General,Severe,31-45,Common,Anticonvulsant,Higher,No,Consult physician for alternatives,High,Medium
Phenytoin,dizziness,General,Severe,31-45,Frequent,Anticonvulsant,Higher,No,Consult physician for alternatives,High,Unknown
Phenytoin,nausea,General,Severe,31-45,Frequent,Anticonvulsant,Higher,No,Consult physician for alternatives,Unknown,Low
Phenytoin,gum_hyperplasia,Female_Specific,Severe,31-45,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Medium
Phenytoin,hirsutism,Female_Specific,Severe,31-45,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,High
Phenytoin,birth_defects_risk,Female_Specific,Severe,31-45,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,High
Phenytoin,drowsiness,General,Mild,46-60,Frequent,Anticonvulsant,Higher,No,Consult physician for alternatives,Low,Medium
Phenytoin,dizziness,General,Mild,46-60,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Low
Phenytoin,nausea,General,Mild,46-60,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Unknown,Low
Phenytoin,gum_hyperplasia,Female_Specific,Mild,46-60,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Medium
Phenytoin,hirsutism,Female_Specific,Mild,46-60,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,Medium
Phenytoin,birth_defects_risk,Female_Specific,Mild,46-60,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,Medium
Phenytoin,drowsiness,General,Moderate,46-60,Rare,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Unknown,Low
Phenytoin,dizziness,General,Moderate,46-60,Frequent,Anticonvulsant,Higher,No,Consult physician for alternatives,High,Low
Phenytoin,nausea,General,Moderate,46-60,Frequent,Anticonvulsant,Higher,No,Consult physician for alternatives,Low,Low
Phenytoin,gum_hyperplasia,Female_Specific,Moderate,46-60,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,High
Phenytoin,hirsutism,Female_Specific,Moderate,46-60,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Medium
Phenytoin,birth_defects_risk,Female_Specific,Moderate,46-60,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Medium
Phenytoin,drowsiness,General,Severe,46-60,Common,Anticonvulsant,Higher,No,Consult physician for alternatives,Low,Low
Phenytoin,dizziness,General,Severe,46-60,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Unknown
Phenytoin,nausea,General,Severe,46-60,Rare,Anticonvulsant,Higher,No,Consult physician for alternatives,Low,Low
Phenytoin,gum_hyperplasia,Female_Specific,Severe,46-60,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,High
Phenytoin,hirsutism,Female_Specific,Severe,46-60,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,High
Phenytoin,birth_defects_risk,Female_Specific,Severe,46-60,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Medium
Phenytoin,drowsiness,General,Mild,60+,Common,Anticonvulsant,Higher,No,Consult physician for alternatives,Unknown,Unknown
Phenytoin,dizziness,General,Mild,60+,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Low
Phenytoin,nausea,General,Mild,60+,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,Low
Phenytoin,gum_hyperplasia,Female_Specific,Mild,60+,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,High
Phenytoin,hirsutism,Female_Specific,Mild,60+,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,High
Phenytoin,birth_defects_risk,Female_Specific,Mild,60+,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,High
Phenytoin,drowsiness,General,Moderate,60+,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Low,High
Phenytoin,dizziness,General,Moderate,60+,Rare,Anticonvulsant,Higher,No,Consult physician for alternatives,Medium,High
Phenytoin,nausea,General,Moderate,60+,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Low,Medium
Phenytoin,gum_hyperplasia,Female_Specific,Moderate,60+,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,High
Phenytoin,hirsutism,Female_Specific,Moderate,60+,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,High,High
Phenytoin,birth_defects_risk,Female_Specific,Moderate,60+,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,Medium
Phenytoin,drowsiness,General,Severe,60+,Frequent,Anticonvulsant,Higher,No,Consult physician for alternatives,Unknown,High
Phenytoin,dizziness,General,Severe,60+,Frequent,Anticonvulsant,Higher,No,Consult physician for alternatives,High,Medium
Phenytoin,nausea,General,Severe,60+,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Unknown,Medium
Phenytoin,gum_hyperplasia,Female_Specific,Severe,60+,Frequent,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,Medium
Phenytoin,hirsutism,Female_Specific,Severe,60+,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,Medium
Phenytoin,birth_defects_risk,Female_Specific,Severe,60+,Common,Anticonvulsant,Higher,Yes,Consult physician for alternatives,Medium,Medium
Corticosteroids,weight_gain,General,Mild,18-30,Common,Immunosuppressant,Higher,No,Biologics or lower doses,Unknown,Low
Corticosteroids,mood_changes,General,Mild,18-30,Frequent,Immunosuppressant,Higher,No,Biologics or lower doses,Unknown,Unknown
Corticosteroids,increased_appetite,General,Mild,18-30,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,High
Corticosteroids,osteoporosis_risk,Female_Specific,Mild,18-30,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,High
Corticosteroids,menstrual_irregularities,Female_Specific,Mild,18-30,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,cushingoid_features,Female_Specific,Mild,18-30,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,High
Corticosteroids,weight_gain,General,Moderate,18-30,Rare,Immunosuppressant,Higher,No,Biologics or lower doses,High,Unknown
Corticosteroids,mood_changes,General,Moderate,18-30,Frequent,Immunosuppressant,Higher,No,Biologics or lower doses,Low,Medium
Corticosteroids,increased_appetite,General,Moderate,18-30,Frequent,Immunosuppressant,Higher,No,Biologics or lower doses,Low,High
Corticosteroids,osteoporosis_risk,Female_Specific,Moderate,18-30,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,Medium
Corticosteroids,menstrual_irregularities,Female_Specific,Moderate,18-30,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,cushingoid_features,Female_Specific,Moderate,18-30,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,High
Corticosteroids,weight_gain,General,Severe,18-30,Common,Immunosuppressant,Higher,No,Biologics or lower doses,High,High
Corticosteroids,mood_changes,General,Severe,18-30,Common,Immunosuppressant,Higher,No,Biologics or lower doses,High,High
Corticosteroids,increased_appetite,General,Severe,18-30,Frequent,Immunosuppressant,Higher,No,Biologics or lower doses,High,Low
Corticosteroids,osteoporosis_risk,Female_Specific,Severe,18-30,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,menstrual_irregularities,Female_Specific,Severe,18-30,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,cushingoid_features,Female_Specific,Severe,18-30,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,weight_gain,General,Mild,31-45,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Low
Corticosteroids,mood_changes,General,Mild,31-45,Rare,Immunosuppressant,Higher,No,Biologics or lower doses,High,High
Corticosteroids,increased_appetite,General,Mild,31-45,Rare,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,High
Corticosteroids,osteoporosis_risk,Female_Specific,Mild,31-45,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,Medium
Corticosteroids,menstrual_irregularities,Female_Specific,Mild,31-45,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,High
Corticosteroids,cushingoid_features,Female_Specific,Mild,31-45,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,weight_gain,General,Moderate,31-45,Frequent,Immunosuppressant,Higher,No,Biologics or lower doses,Low,Unknown
Corticosteroids,mood_changes,General,Moderate,31-45,Common,Immunosuppressant,Higher,No,Biologics or lower doses,Medium,High
Corticosteroids,increased_appetite,General,Moderate,31-45,Common,Immunosuppressant,Higher,No,Biologics or lower doses,High,Low
Corticosteroids,osteoporosis_risk,Female_Specific,Moderate,31-45,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,High
Corticosteroids,menstrual_irregularities,Female_Specific,Moderate,31-45,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,Medium
Corticosteroids,cushingoid_features,Female_Specific,Moderate,31-45,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,weight_gain,General,Severe,31-45,Rare,Immunosuppressant,Higher,No,Biologics or lower doses,Medium,Low
Corticosteroids,mood_changes,General,Severe,31-45,Rare,Immunosuppressant,Higher,No,Biologics or lower doses,Unknown,Unknown
Corticosteroids,increased_appetite,General,Severe,31-45,Common,Immunosuppressant,Higher,No,Biologics or lower doses,Unknown,Unknown
Corticosteroids,osteoporosis_risk,Female_Specific,Severe,31-45,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,Medium
Corticosteroids,menstrual_irregularities,Female_Specific,Severe,31-45,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,Medium
Corticosteroids,cushingoid_features,Female_Specific,Severe,31-45,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,Medium
Corticosteroids,weight_gain,General,Mild,46-60,Rare,Immunosuppressant,Higher,No,Biologics or lower doses,High,Low
Corticosteroids,mood_changes,General,Mild,46-60,Frequent,Immunosuppressant,Higher,No,Biologics or lower doses,Low,Low
Corticosteroids,increased_appetite,General,Mild,46-60,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,High
Corticosteroids,osteoporosis_risk,Female_Specific,Mild,46-60,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,menstrual_irregularities,Female_Specific,Mild,46-60,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,High
Corticosteroids,cushingoid_features,Female_Specific,Mild,46-60,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,High
Corticosteroids,weight_gain,General,Moderate,46-60,Frequent,Immunosuppressant,Higher,No,Biologics or lower doses,Low,Medium
Corticosteroids,mood_changes,General,Moderate,46-60,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,Medium
Corticosteroids,increased_appetite,General,Moderate,46-60,Rare,Immunosuppressant,Higher,Yes,Biologics or lower doses,Unknown,Low
Corticosteroids,osteoporosis_risk,Female_Specific,Moderate,46-60,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,High
Corticosteroids,menstrual_irregularities,Female_Specific,Moderate,46-60,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,High
Corticosteroids,cushingoid_features,Female_Specific,Moderate,46-60,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,Medium
Corticosteroids,weight_gain,General,Severe,46-60,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,Unknown,Medium
Corticosteroids,mood_changes,General,Severe,46-60,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,Unknown,Medium
Corticosteroids,increased_appetite,General,Severe,46-60,Frequent,Immunosuppressant,Higher,No,Biologics or lower doses,High,Low
Corticosteroids,osteoporosis_risk,Female_Specific,Severe,46-60,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,Medium
Corticosteroids,menstrual_irregularities,Female_Specific,Severe,46-60,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,Medium,High
Corticosteroids,cushingoid_features,Female_Specific,Severe,46-60,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,High
Corticosteroids,weight_gain,General,Mild,60+,Rare,Immunosuppressant,Higher,No,Biologics or lower doses,High,High
Corticosteroids,mood_changes,General,Mild,60+,Rare,Immunosuppressant,Higher,No,Biologics or lower doses,Unknown,High
Corticosteroids,increased_appetite,General,Mild,60+,Rare,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Unknown
Corticosteroids,osteoporosis_risk,Female_Specific,Mild,60+,Frequent,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,menstrual_irregularities,Female_Specific,Mild,60+,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,cushingoid_features,Female_Specific,Mild,60+,Common,Immunosuppressant,Higher,Yes,Biologics or lower doses,High,Medium
Corticosteroids,weight_gain,General,Moderate,60+,Rare,Immunosuppressant,Higher,Yes,Biologics or lower doses,Unknown,Unknown
Corticosteroids,mood_changes,General,Moderate,60+,Rare,Immunosuppressant,Higher,No,Biologics or lower doses,Medium,Low
